title,price,price_numeric,beds,baths,area,area_sqft,price_per_sqft,property_type,featured,photo_count,description,description_length,city,listing_mode,scraped_date,url
10 Marla Luxury Basement House For Sale Located At Warsak Road Executive Lodges,PKR 4.9 Crore,49000000,8,6,10 Marla,2250.0,21777,House,True,39,super hot391Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,91,Houses_Peshawar,for_sale,2026-07-26,https://www.zameen.com/Property/arbab_sabz_ali_khan_town_arbab_sabz_ali_khan_town_executive_lodges_10_marla_luxury_basement_house_for_sale_located_at_warsak_road_executive_lodges-53699998-10382-1.html
Beautiful House Available For Sale,PKR 7 Crore,70000000,7,6,14 Marla,3150.0,22222,House,True,,super hotShare on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,88,Houses_Peshawar,for_sale,2026-07-26,https://www.zameen.com/Property/peshawar_university_town_beautiful_house_available_for_sale-54426819-1437-1.html
10 Marla Luxury House For Sale,PKR 5.3 Crore,53000000,8,7,10 Marla,2250.0,23555,House,True,29,hot29Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,84,Houses_Peshawar,for_sale,2026-07-26,https://www.zameen.com/Property/regi_model_town_regi_model_town_phase_3_10_marla_luxury_house_for_sale-54462029-17013-1.html
"5 Marla House For Sale In Regi Model Town, Peshawar",PKR 3.2 Crore,32000000,8,7,5 Marla,1125.0,28444,House,True,3,hot3Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,83,Houses_Peshawar,for_sale,2026-07-26,https://www.zameen.com/Property/regi_model_town_regi_model_town_phase_3_5_marla_house_for_sale_in_regi_model_town_peshawar-54462083-17013-1.html
Brand New Beautiful House Available For Sale,PKR 8.25 Crore,82500000,9,6,10 Marla,2250.0,36666,House,True,12,hot12Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,84,Houses_Peshawar,for_sale,2026-07-26,https://www.zameen.com/Property/peshawar_hayatabad_brand_new_beautiful_house_available_for_sale-54218401-394-1.html
"Marla House With Extra Land For Sale Regi Model Town, Peshawar",PKR 3.3 Crore,33000000,7,7,6 Marla,1350.0,24444,House,True,17,hot17Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,84,Houses_Peshawar,for_sale,2026-07-26,https://www.zameen.com/Property/regi_model_town_regi_model_town_phase_4_marla_house_with_extra_land_for_sale_regi_model_town_peshawar-54453693-17014-1.html
"05 Marla House For Sale In Zone 03, Regi Model Town Peshawar",PKR 3.2 Crore,32000000,8,6,5 Marla,1125.0,28444,House,True,1,hot1Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,83,Houses_Peshawar,for_sale,2026-07-26,https://www.zameen.com/Property/regi_model_town_regi_model_town_phase_3_05_marla_house_for_sale_in_zone_03_regi_model_town_peshawar-54447961-17013-1.html
SECTOR PRISM | PRIME LOCATION 1 KANAL FRESH HOUSE FOR SALE,PKR 7 Crore,70000000,11,7,1 Kanal,4500.0,15555,House,True,5,hot5Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,83,Houses_Peshawar,for_sale,2026-07-26,https://www.zameen.com/Property/dha_defence_dha_defence_-_sector_prism_sector_prism_prime_location_1_kanal_fresh_house_for_sale-54440139-19286-1.html
1 Kanal Luxurious House for Sale,PKR 10 Crore,100000000,10,6,1 Kanal,4500.0,22222,House,False,10,hot10Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,84,Houses_Peshawar,for_sale,2026-07-26,https://www.zameen.com/Property/peshawar_regi_model_town_1_kanal_luxurious_house_for_sale-54472466-7660-1.html
3.5 Marla House Available For Sale In Wazir Colony Ring Road Near Abasyn University And MMC Hospital Street No-8,PKR 1.1 Crore,11000000,4,4,4 Marla,900.0,12222,House,False,6,hot6Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,83,Houses_Peshawar,for_sale,2026-07-26,https://www.zameen.com/Property/peshawar_wazir_colony_3_5_marla_house_available_for_sale_in_wazir_colony_ring_road_near_abasyn_university_and_mmc_hospital_street_no-8-54490128-7675-1.html
4.5 Marla House For Sale,PKR 2.3 Crore,23000000,4,4,4.5 Marla,1012.5,22716,House,False,12,hot12Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,84,Houses_Peshawar,for_sale,2026-07-26,https://www.zameen.com/Property/warsak_road_green_cottages_4_5_marla_house_for_sale-54334357-11933-1.html
House For Sale,PKR 2.35 Crore,23500000,6,6,5 Marla,1125.0,20888,House,False,13,hot13Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,84,Houses_Peshawar,for_sale,2026-07-26,https://www.zameen.com/Property/warsak_road_officers_home_society_house_for_sale-54395461-21072-1.html
Book A House Of 6 Marla In Warsak Road Warsak Road,PKR 2.3 Crore,23000000,6,6,6 Marla,1350.0,17037,House,False,24,hot24Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,84,Houses_Peshawar,for_sale,2026-07-26,https://www.zameen.com/Property/peshawar_warsak_road_book_a_house_of_6_marla_in_warsak_road_warsak_road-54450507-1000-1.html
Buying A Prime Location House In Peshawar?,PKR 1.2 Crore,12000000,3,3,3 Marla,675.0,17777,House,False,26,26VerifiedShare on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,89,Houses_Peshawar,for_sale,2026-07-26,https://www.zameen.com/Property/warsak_road_ali_villas_buying_a_prime_location_house_in_peshawar-53891889-22001-1.html
Prime Location 5 Marla House For sale In Sudais Villas,PKR 2 Crore,20000000,6,6,5 Marla,1125.0,17777,House,False,39,39VerifiedShare on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,89,Houses_Peshawar,for_sale,2026-07-26,https://www.zameen.com/Property/warsak_road_sudais_villas_prime_location_5_marla_house_for_sale_in_sudais_villas-54520913-18406-1.html
Prime Location 3 Marla Spacious House Is Available In Warsak Road For Sale,PKR 95 Lakh,9500000,6,6,3 Marla,675.0,14074,House,False,21,21VerifiedShare on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,89,Houses_Peshawar,for_sale,2026-07-26,https://www.zameen.com/Property/peshawar_warsak_road_prime_location_3_marla_spacious_house_is_available_in_warsak_road_for_sale-53326851-1000-1.html
This Is Your Chance To Buy Prime Location House In Sufiyan Garden Peshawar,PKR 4 Crore,40000000,6,6,10 Marla,2250.0,17777,House,False,39,39VerifiedShare on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,89,Houses_Peshawar,for_sale,2026-07-26,https://www.zameen.com/Property/warsak_road_sufiyan_garden_this_is_your_chance_to_buy_prime_location_house_in_sufiyan_garden_peshawar-54166187-19313-1.html
"Ideal Prime Location 5 Marla House has landed on market in Arbab Sabz Ali Khan Town Executive Lodges, Peshawar",PKR 2.3 Crore,23000000,5,5,5 Marla,1125.0,20444,House,False,35,35VerifiedShare on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,89,Houses_Peshawar,for_sale,2026-07-26,https://www.zameen.com/Property/arbab_sabz_ali_khan_town_arbab_sabz_ali_khan_town_executive_lodges_ideal_prime_location_5_marla_house_has_landed_on_market_in_arbab_sabz_ali_khan_town_executive_lodges_peshawar-54247887-10382-1.html
Prime Location House Of 5 Marla For Sale In Arbab Sabz Ali Khan Town Executive Lodges,PKR 2.2 Crore,22000000,5,5,5 Marla,1125.0,19555,House,False,19,19VerifiedShare on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,89,Houses_Peshawar,for_sale,2026-07-26,https://www.zameen.com/Property/arbab_sabz_ali_khan_town_arbab_sabz_ali_khan_town_executive_lodges_prime_location_house_of_5_marla_for_sale_in_arbab_sabz_ali_khan_town_executive_lodges-54267440-10382-1.html
Prime Location 4 Marla House For Sale In Green Cottages Peshawar,PKR 2.35 Crore,23500000,4,5,4 Marla,900.0,26111,House,False,25,25VerifiedShare on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,89,Houses_Peshawar,for_sale,2026-07-26,https://www.zameen.com/Property/warsak_road_green_cottages_prime_location_4_marla_house_for_sale_in_green_cottages_peshawar-54324120-11933-1.html
Idyllic Prime Location House Available In Arbab Sabz Ali Khan Town Executive Lodges For sale,PKR 3.6 Crore,36000000,7,,7 Marla,1575.0,22857,House,False,33,33VerifiedShare on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,89,Houses_Peshawar,for_sale,2026-07-26,https://www.zameen.com/Property/arbab_sabz_ali_khan_town_arbab_sabz_ali_khan_town_executive_lodges_idyllic_prime_location_house_available_in_arbab_sabz_ali_khan_town_executive_lodges_for_sale-54334769-10382-1.html
Beautiful House Available For Sale,PKR 1.65 Crore,16500000,7,5,5 Marla,1125.0,14666,House,False,9,hot9Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,83,Houses_Peshawar,for_sale,2026-07-26,https://www.zameen.com/Property/peshawar_canal_road_beautiful_house_available_for_sale-54050285-11940-1.html
2 Kanal Luxurious Villa For Sale,PKR 17.5 Crore,175000000,8,6,2 Kanal,9000.0,19444,House,False,11,hot11Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,84,Houses_Peshawar,for_sale,2026-07-26,https://www.zameen.com/Property/hayatabad_phase_2_hayatabad_phase_2_-_g2_2_kanal_luxurious_villa_for_sale-53261519-7604-1.html
12 Marla Luxury House For Sale,PKR 3.5 Crore,35000000,5,5,12 Marla,2700.0,12962,House,False,39,hot39Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,84,Houses_Peshawar,for_sale,2026-07-26,https://www.zameen.com/Property/peshawar_warsak_road_12_marla_luxury_house_for_sale-52945519-1000-1.html
3 Marla House For Sale,PKR 1.3 Crore,13000000,4,4,3 Marla,675.0,19259,House,False,32,hot32Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,84,Houses_Peshawar,for_sale,2026-07-26,https://www.zameen.com/Property/warsak_road_darmangi_3_marla_house_for_sale-53136805-12422-1.html
Prime Location 5 Marla House In Arbab Sabz Ali Khan Town Executive Lodges For sale At Good Location,PKR 2.7 Crore,27000000,8,,5 Marla,1125.0,24000,House,False,16,hot16VerifiedShare on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,92,Houses_Peshawar,for_sale,2026-07-26,https://www.zameen.com/Property/arbab_sabz_ali_khan_town_arbab_sabz_ali_khan_town_executive_lodges_prime_location_5_marla_house_in_arbab_sabz_ali_khan_town_executive_lodges_for_sale_at_good_location-54242688-10382-1.html
House For Sale Officers Garden Colony,PKR 1.9 Crore,19000000,6,6,4 Marla,900.0,21111,House,False,27,hot27Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,84,Houses_Peshawar,for_sale,2026-07-26,https://www.zameen.com/Property/warsak_road_officers_garden_colony_house_for_sale_officers_garden_colony-51030425-7655-1.html
Prime Location House For sale Situated In Green Cottages,PKR 2.15 Crore,21500000,4,4,4 Marla,900.0,23888,House,False,42,hot42VerifiedShare on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,92,Houses_Peshawar,for_sale,2026-07-26,https://www.zameen.com/Property/warsak_road_green_cottages_prime_location_house_for_sale_situated_in_green_cottages-54242689-11933-1.html
Buy your ideal Prime Location 4 Marla House in a prime location of Warsak Road,PKR 1.75 Crore,17500000,6,6,4 Marla,900.0,19444,House,False,20,hot20VerifiedShare on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,92,Houses_Peshawar,for_sale,2026-07-26,https://www.zameen.com/Property/peshawar_warsak_road_buy_your_ideal_prime_location_4_marla_house_in_a_prime_location_of_warsak_road-54242690-1000-1.html
Buy A Prime Location 2 Marla House For Sale In Warsak Road,PKR 80 Lakh,8000000,3,3,2 Marla,450.0,17777,House,False,20,hot20VerifiedShare on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,92,Houses_Peshawar,for_sale,2026-07-26,https://www.zameen.com/Property/peshawar_warsak_road_buy_a_prime_location_2_marla_house_for_sale_in_warsak_road-54242692-1000-1.html
Brand New 4.5 Marla Designer House,PKR 2.6 Crore,26000000,5,5,4 Marla,900.0,28888,House,False,20,hot20Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,84,Houses_Peshawar,for_sale,2026-07-26,https://www.zameen.com/Property/arbab_sabz_ali_khan_town_arbab_sabz_ali_khan_town_executive_lodges_brand_new_4_5_marla_designer_house-54450261-10382-1.html
Beautiful House Available For Sale,PKR 1.5 Crore,15000000,5,5,6 Marla,1350.0,11111,House,False,4,hot4Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,83,Houses_Peshawar,for_sale,2026-07-26,https://www.zameen.com/Property/peshawar_canal_road_beautiful_house_available_for_sale-54372677-11940-1.html
3 Marla New Corner House Available For Sale In Sudais Villa Warsk Road,PKR 1.15 Crore,11500000,4,5,3 Marla,675.0,17037,House,False,30,hot30Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,84,Houses_Peshawar,for_sale,2026-07-26,https://www.zameen.com/Property/warsak_road_sudais_villas_3_marla_new_corner_house_available_for_sale_in_sudais_villa_warsk_road-54154178-18406-1.html
Furnished Kanal House for Sale Phase 6 Hayatabad,PKR 9.5 Crore,95000000,9,6,1 Kanal,4500.0,21111,House,False,1,hot1Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,83,Houses_Peshawar,for_sale,2026-07-26,https://www.zameen.com/Property/hayatabad_hayatabad_phase_6_furnished_kanal_house_for_sale_phase_6_hayatabad-54495461-7627-1.html
5 Marla Designer House - AAA Rating,PKR 3.5 Crore,35000000,5,5,5 Marla,1125.0,31111,House,False,7,hot7Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,83,Houses_Peshawar,for_sale,2026-07-26,https://www.zameen.com/Property/peshawar_dha_defence_5_marla_designer_house_-_aaa_rating-54455336-9050-1.html
Gorgeous Prime Location 5 Marla House For Sale Available In Sufiyan Garden,PKR 2.1 Crore,21000000,5,5,5 Marla,1125.0,18666,House,False,23,hot23VerifiedShare on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,92,Houses_Peshawar,for_sale,2026-07-26,https://www.zameen.com/Property/warsak_road_sufiyan_garden_gorgeous_prime_location_5_marla_house_for_sale_available_in_sufiyan_garden-54272634-19313-1.html
South Face 50 Ft Road Luxury House | Sector 3C2 | Ideal Location House,PKR 5.29 Crore,52900000,10,6,10 Marla,2250.0,23511,House,False,27,hot27Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,84,Houses_Peshawar,for_sale,2026-07-26,https://www.zameen.com/Property/regi_model_town_regi_model_town_phase_3_south_face_50_ft_road_luxury_house_sector_3c2_ideal_location_house-54487070-17013-1.html
Prime Location 5 Marla House Is Available For Sale,PKR 2.55 Crore,25500000,6,6,5 Marla,1125.0,22666,House,False,33,hot33VerifiedShare on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,92,Houses_Peshawar,for_sale,2026-07-26,https://www.zameen.com/Property/warsak_road_arbab_sabz_ali_khan_town_prime_location_5_marla_house_is_available_for_sale-54426749-10222-1.html
A Prime Location House Of 5 Marla In Arbab Sabz Ali Khan Town Executive Lodges,PKR 2.7 Crore,27000000,8,,5 Marla,1125.0,24000,House,False,34,34VerifiedShare on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,89,Houses_Peshawar,for_sale,2026-07-26,https://www.zameen.com/Property/arbab_sabz_ali_khan_town_arbab_sabz_ali_khan_town_executive_lodges_a_prime_location_house_of_5_marla_in_arbab_sabz_ali_khan_town_executive_lodges-54353325-10382-1.html
Prime Location 4 Marla House For Sale In Arbab Sabz Ali Khan Town Peshawar In Only Rs. 16000000,PKR 1.6 Crore,16000000,6,6,4 Marla,900.0,17777,House,False,21,21VerifiedShare on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,89,Houses_Peshawar,for_sale,2026-07-26,https://www.zameen.com/Property/warsak_road_arbab_sabz_ali_khan_town_prime_location_4_marla_house_for_sale_in_arbab_sabz_ali_khan_town_peshawar_in_only_rs_16000000-54353326-10222-1.html
Well-Constructed Grey Structure House Available For Sale In Arbab Sabz Ali Khan Town Executive Lodges,PKR 1.5 Crore,15000000,6,6,5 Marla,1125.0,13333,House,False,13,13VerifiedShare on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,89,Houses_Peshawar,for_sale,2026-07-26,https://www.zameen.com/Property/arbab_sabz_ali_khan_town_arbab_sabz_ali_khan_town_executive_lodges_well-constructed_grey_structure_house_available_for_sale_in_arbab_sabz_ali_khan_town_executive_lodges-54373188-10382-1.html
Prime Location House For Grabs In 5 Marla Peshawar,PKR 2.4 Crore,24000000,5,6,5 Marla,1125.0,21333,House,False,41,41VerifiedShare on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,89,Houses_Peshawar,for_sale,2026-07-26,https://www.zameen.com/Property/warsak_road_green_cottages_prime_location_house_for_grabs_in_5_marla_peshawar-54379520-11933-1.html
Book A Prime Location House Of 7 Marla In Arbab Sabz Ali Khan Town Executive Lodges Peshawar,PKR 3.5 Crore,35000000,6,,7 Marla,1575.0,22222,House,False,41,41VerifiedShare on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,89,Houses_Peshawar,for_sale,2026-07-26,https://www.zameen.com/Property/arbab_sabz_ali_khan_town_arbab_sabz_ali_khan_town_executive_lodges_book_a_prime_location_house_of_7_marla_in_arbab_sabz_ali_khan_town_executive_lodges_peshawar-54391888-10382-1.html
Prime Location 5 Marla House Situated In Arbab Sabz Ali Khan Town Executive Lodges For Sale,PKR 2.4 Crore,24000000,6,6,5.2 Marla,1170.0,20512,House,False,33,33VerifiedShare on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,89,Houses_Peshawar,for_sale,2026-07-26,https://www.zameen.com/Property/arbab_sabz_ali_khan_town_arbab_sabz_ali_khan_town_executive_lodges_prime_location_5_marla_house_situated_in_arbab_sabz_ali_khan_town_executive_lodges_for_sale-54406948-10382-1.html
Prime Location House For sale Situated In Sufiyan Garden,PKR 2.4 Crore,24000000,6,6,5 Marla,1125.0,21333,House,False,34,34VerifiedShare on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,89,Houses_Peshawar,for_sale,2026-07-26,https://www.zameen.com/Property/warsak_road_sufiyan_garden_prime_location_house_for_sale_situated_in_sufiyan_garden-54406949-19313-1.html
Looking For A Prime Location House In Peshawar,PKR 5.2 Crore,52000000,7,,1 Kanal,4500.0,11555,House,False,49,49VerifiedShare on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,89,Houses_Peshawar,for_sale,2026-07-26,https://www.zameen.com/Property/warsak_road_shaheen_housing_scheme_looking_for_a_prime_location_house_in_peshawar-54426782-11473-1.html
Premium 10 Marla House For Sale,PKR 2.65 Crore,26500000,6,6,10 Marla,2250.0,11777,House,True,23,hot23Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,84,Houses_Peshawar,for_sale,2026-07-26,https://www.zameen.com/Property/peshawar_warsak_road_premium_10_marla_house_for_sale-54456486-1000-1.html
1 Kanal South Open Fresh Un Touch House For Sale In Dha Peshawar Sector C,PKR 10.9 Crore,109000000,7,6,1 Kanal,4500.0,24222,House,False,25,hot25Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,84,Houses_Peshawar,for_sale,2026-07-26,https://www.zameen.com/Property/dha_phase_1_dha_phase_1_-_sector_c_1_kanal_south_open_fresh_un_touch_house_for_sale_in_dha_peshawar_sector_c-54406742-12294-1.html
Ready To sale A Prime Location House 10 Marla In Green Cottages Peshawar,PKR 4.9 Crore,49000000,6,,10 Marla,2250.0,21777,House,False,12,hot12VerifiedShare on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,92,Houses_Peshawar,for_sale,2026-07-26,https://www.zameen.com/Property/warsak_road_green_cottages_ready_to_sale_a_prime_location_house_10_marla_in_green_cottages_peshawar-54407373-11933-1.html
Prime Location 5 Marla House For sale In Arbab Sabz Ali Khan Town Executive Lodges Peshawar,PKR 2.2 Crore,22000000,6,6,5 Marla,1125.0,19555,House,False,17,hot17VerifiedShare on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,92,Houses_Peshawar,for_sale,2026-07-26,https://www.zameen.com/Property/arbab_sabz_ali_khan_town_arbab_sabz_ali_khan_town_executive_lodges_prime_location_5_marla_house_for_sale_in_arbab_sabz_ali_khan_town_executive_lodges_peshawar-54433917-10382-1.html
A Spacious Prime Location 5 Marla House In Arbab Sabz Ali Khan Town Executive Lodges,PKR 2.2 Crore,22000000,6,6,5 Marla,1125.0,19555,House,False,18,hot18VerifiedShare on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,92,Houses_Peshawar,for_sale,2026-07-26,https://www.zameen.com/Property/arbab_sabz_ali_khan_town_arbab_sabz_ali_khan_town_executive_lodges_a_spacious_prime_location_5_marla_house_in_arbab_sabz_ali_khan_town_executive_lodges-54433918-10382-1.html
Prime Location 10 Marla House In Arbab Sabz Ali Khan Town Executive Lodges Best Option,PKR 4.7 Crore,47000000,,,10 Marla,2250.0,20888,House,False,19,hot19VerifiedShare on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,92,Houses_Peshawar,for_sale,2026-07-26,https://www.zameen.com/Property/arbab_sabz_ali_khan_town_arbab_sabz_ali_khan_town_executive_lodges_prime_location_10_marla_house_in_arbab_sabz_ali_khan_town_executive_lodges_best_option-54433919-10382-1.html
Prime Location Officers Garden Colony House Sized 11 Marla Is Available,PKR 7 Crore,70000000,7,,11 Marla,2475.0,28282,House,False,13,hot13VerifiedShare on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,92,Houses_Peshawar,for_sale,2026-07-26,https://www.zameen.com/Property/warsak_road_officers_garden_colony_prime_location_officers_garden_colony_house_sized_11_marla_is_available-54272701-7655-1.html
Sector B3 | 12 Kv Solar System+ Green Meter House For Sale,PKR 4.44 Crore,44400000,10,6,10 Marla,2250.0,19733,House,False,3,hot3Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,83,Houses_Peshawar,for_sale,2026-07-26,https://www.zameen.com/Property/regi_model_town_regi_model_town_phase_3_sector_b3_12_kv_solar_system_green_meter_house_for_sale-53076467-17013-1.html
Prime Location A Centrally Located House Is Available For Sale In Peshawar,PKR 4.8 Crore,48000000,7,,10 Marla,2250.0,21333,House,False,29,hot29VerifiedShare on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,92,Houses_Peshawar,for_sale,2026-07-26,https://www.zameen.com/Property/warsak_road_sufiyan_garden_prime_location_a_centrally_located_house_is_available_for_sale_in_peshawar-54460263-19313-1.html
Buy Prime Location 3 Marla House At Highly Affordable Price,PKR 1.15 Crore,11500000,4,4,3 Marla,675.0,17037,House,False,23,hot23VerifiedShare on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,92,Houses_Peshawar,for_sale,2026-07-26,https://www.zameen.com/Property/warsak_road_sudais_villas_buy_prime_location_3_marla_house_at_highly_affordable_price-54005097-18406-1.html
Get In Touch Now To Buy A Prime Location 7 Marla House In Ali Homes,PKR 4 Crore,40000000,6,6,7 Marla,1575.0,25396,House,False,33,hot33VerifiedShare on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,92,Houses_Peshawar,for_sale,2026-07-26,https://www.zameen.com/Property/warsak_road_ali_homes_get_in_touch_now_to_buy_a_prime_location_7_marla_house_in_ali_homes-54005096-21999-1.html
Prime Location 10 Marla Spacious House Is Available In Ali Homes For sale,PKR 6 Crore,60000000,8,,10 Marla,2250.0,26666,House,False,45,hot45VerifiedShare on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,92,Houses_Peshawar,for_sale,2026-07-26,https://www.zameen.com/Property/warsak_road_ali_homes_prime_location_10_marla_spacious_house_is_available_in_ali_homes_for_sale-54005095-21999-1.html
Get In Touch Now To Buy A Prime Location House In Arbab Sabz Ali Khan Town Executive Lodges,PKR 3.1 Crore,31000000,7,,5 Marla,1125.0,27555,House,False,50,hot50VerifiedShare on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,92,Houses_Peshawar,for_sale,2026-07-26,https://www.zameen.com/Property/arbab_sabz_ali_khan_town_arbab_sabz_ali_khan_town_executive_lodges_get_in_touch_now_to_buy_a_prime_location_house_in_arbab_sabz_ali_khan_town_executive_lodges-53917923-10382-1.html
Stunning Corner 5 Marla House In Green Cottages Available,PKR 2.3 Crore,23000000,5,5,5 Marla,1125.0,20444,House,False,11,hot11VerifiedShare on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,92,Houses_Peshawar,for_sale,2026-07-26,https://www.zameen.com/Property/warsak_road_green_cottages_stunning_corner_5_marla_house_in_green_cottages_available-54466895-11933-1.html
A Prime Location 3 Marla House Located In Sudais Villas Is Available For sale,PKR 1.3 Crore,13000000,4,4,3 Marla,675.0,19259,House,False,28,hot28VerifiedShare on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,92,Houses_Peshawar,for_sale,2026-07-26,https://www.zameen.com/Property/warsak_road_sudais_villas_a_prime_location_3_marla_house_located_in_sudais_villas_is_available_for_sale-54466896-18406-1.html
Buying A Prime Location House In Green Cottages?,PKR 2.2 Crore,22000000,5,5,4 Marla,900.0,24444,House,False,39,hot39VerifiedShare on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,92,Houses_Peshawar,for_sale,2026-07-26,https://www.zameen.com/Property/warsak_road_green_cottages_buying_a_prime_location_house_in_green_cottages-54466892-11933-1.html
Ideally Located Prime Location House Of 3 Marla Is Available For Sale In Peshawar,PKR 1.2 Crore,12000000,4,4,3 Marla,675.0,17777,House,False,26,hot26VerifiedShare on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,92,Houses_Peshawar,for_sale,2026-07-26,https://www.zameen.com/Property/warsak_road_sudais_villas_ideally_located_prime_location_house_of_3_marla_is_available_for_sale_in_peshawar-54465659-18406-1.html
Prime Location House For Sale Is Readily Available In Prime Location Of Sudais Villas,PKR 1.2 Crore,12000000,4,4,3 Marla,675.0,17777,House,False,33,33VerifiedShare on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,89,Houses_Peshawar,for_sale,2026-07-26,https://www.zameen.com/Property/warsak_road_sudais_villas_prime_location_house_for_sale_is_readily_available_in_prime_location_of_sudais_villas-54445226-18406-1.html
Prime Location House Of 4 Marla Is Available For Sale,PKR 2.6 Crore,26000000,5,5,4 Marla,900.0,28888,House,False,32,32VerifiedShare on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,89,Houses_Peshawar,for_sale,2026-07-26,https://www.zameen.com/Property/arbab_sabz_ali_khan_town_arbab_sabz_ali_khan_town_executive_lodges_prime_location_house_of_4_marla_is_available_for_sale-54456472-10382-1.html
"Corner In Green Cottages Of Peshawar, A 5 Marla House Is Available",PKR 2.5 Crore,25000000,5,5,5 Marla,1125.0,22222,House,False,35,35VerifiedShare on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,89,Houses_Peshawar,for_sale,2026-07-26,https://www.zameen.com/Property/warsak_road_green_cottages_corner_in_green_cottages_of_peshawar_a_5_marla_house_is_available-54465274-11933-1.html
